key,0,1,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
68138,報恩大作戰,ClsGld680_02602,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,EOBJECT0,EVENTACTION0,EOBJECT1,EVENTACTION1,RITEM0,ACTOR10,ACTOR11,ACTOR12,RITEM1,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,LOC_ACTION_01,LOC_SE_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_EOBJ_01,LOC_MARKER_01,BIND_ACTOR_05,BIND_ACTOR_06,QST_CHECK_CLSALC680,QST_CHECK_CLSALC700,LOC_ACTION_02,,,,,,,,,,,,
68139,女王的美夢,ClsGld700_02603,ACTOR0,ACTOR1,ITEM0,ACTOR2,ITEM1,ACTOR3,ITEM2,ACTOR4,RITEM0,ACTOR5,ACTOR6,ACTOR7,RITEM1,ITEM3,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,LOC_ACTION_01,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,LOC_ACTOR_01,NCUT_EVENT_CLSGLD700_01,LOC_SE_01,LOC_SE_02,LOC_ACTION_02,,,,,,,,,,,,,,,,,,,,
68140,東方的味道,ClsCul601_02604,ACTOR0,ACTOR1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68141,米的味道,ClsCul630_02605,ACTOR0,ACTOR1,ACTOR2,ACTOR3,RITEM0,ACTOR4,ACTOR5,RITEM1,ACTOR6,ACTOR7,ACTOR8,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,LOC_ACTOR_01,LOC_ACTOR_02,LOC_EOBJ_01,LOC_MARKER_01,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_IDLE_01,LOC_IDLE_02,LOC_IDLE_03,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,,
68142,麵的味道,ClsCul650_02606,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,RITEM0,ACTOR8,RITEM1,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_EOBJ_01,LOC_MARKER_01,LOC_MARKER_02,LOC_MARKER_03,LOC_SE_01,LOC_SE_02,LOC_SE_03,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,
68143,壽司的味道,ClsCul680_02607,ACTOR0,ACTOR1,ACTOR2,ACTOR3,RITEM0,ACTOR4,RITEM1,ACTOR5,ACTOR6,ACTOR7,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_EOBJ_01,LOC_MARKER_01,LOC_MARKER_02,LOC_MARKER_03,LOC_IDLE_01,LOC_ACTION_01,BIND_ACTOR_01,BIND_ACTOR_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68144,真心的味道,ClsCul700_02608,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,RITEM0,ACTOR15,RITEM1,POPRANGE0,BIND_ACTOR_01,BIND_ACTOR_02,NCUT_EVENT_CLSCUL700_01,QST_CHECK_STMBDA608,LOC_ACTOR_01,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,,,
68145,博物學家與標本師,ClsTan601_02609,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTIONTIMELINE_TALK_FINGER,ACTIONTIMELINE_EVENT_SPIRIT,ACTIONTIMELINE_EVENT_BASE_CHAIR_END,BIND_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68146,初次製作標本,ClsTan630_02610,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,EOBJECT0,EVENTACTION0,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,RITEM0,ACTOR13,RITEM1,ACTIONTIMELINE_TALK_FINGER,ACTIONTIMELINE_EVENT_SPIRIT,ACTIONTIMELINE_EVENT_COMFORTABLE,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,BIND_ACTOR3,BIND_ACTOR4,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_ACTOR2,SE_EVENT_TANNER_WORK_MAIN,SE_EVENT_TANNER_WORK_SUB,SE_EVENT_HQ,LCUT_POS0,LCUT_EOBJ0,SNP0,QST_ITEM0,QST_ITEM1,,,,,,,,,,,,,
68147,生命的價值,ClsTan650_02611,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ITEM0,ACTOR7,RITEM0,RITEM1,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_POS0,SE_EVENT_WEAR_HELMET,SE_EVENT_TANNER_WORK_MAIN,QST_ITEM0,QST_ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68148,冰炎之地，其名為湧火地帶,StmBdy403_02612,ACTOR0,UNLOCK_IMAGE_DUNGEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68149,決戰之地，其名為豐水地帶,StmBdy404_02613,ACTOR0,UNLOCK_IMAGE_DUNGEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68150,好事多磨,ClsTan680_02614,ACTOR0,ACTOR1,ACTOR2,ACTOR3,RITEM0,RITEM1,ACTOR4,ACTIONTIMELINE_EVENT_TALK_FINGER,ACTIONTIMELINE_EVENT_SPIRIT,ACTIONTIMELINE_EVENT_DISAPPOINT,ACTIONTIMELINE_EVENT_ARMS,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_ACTOR2,LCUT_ACTOR3,BIND_ACTOR0,SE_EVENT_WEAR_HELMET,ACTIONTIMELINE_FACIAL_WINK,QST_ITEM0,QST_ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68151,向生命致敬,ClsTan700_02615,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,RITEM0,ACTOR5,RITEM1,POPRANGE0,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,BIND_ACTOR3,BIND_ACTOR4,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_POS0,ACTIONTIMELINE_EVENT_TALK_FINGER,ACTIONTIMELINE_EVENT_SPIRIT,ACTIONTIMELINE_EVENT_DISAPPOINT,ACTIONTIMELINE_EVENT_ARMS,ACTIONTIMELINE_EVENT_KNEEL_UP,ACTIONTIMELINE_FACIAL_COMEON,CUTSCENE0,QST_ITEM0,QST_ITEM1,QST_CHECK0,,,,,,,,,,,,,,,,,,,,,,,
68152,雪花的比試,ClsBsm630_02616,ACTOR0,ACTOR1,ACTOR2,RITEM0,ACTOR3,RITEM1,BIND_ACTOR_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_EOBJ_01,LOC_MARKER_01,LOC_BGM_01,LOC_SE_01,LOC_SE_02,LOC_ACTION_01,LOC_ACTION_02,LOC_ACTION_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68153,雪花的憧憬,ClsBsm650_02617,ACTOR0,ACTOR1,ITEM0,ACTOR2,RITEM0,RITEM1,ACTOR3,LOC_ACTOR_01,LOC_ACTOR_02,BIND_ACTOR_01,LOC_ACTION_01,LOC_SE_01,LOC_SE_02,LOC_ACTION_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68154,雪花的煩惱,ClsBsm680_02618,ACTOR0,ACTOR1,ACTOR2,RITEM0,RITEM1,ITEM0,ACTOR3,ACTOR4,BIND_ACTOR_01,LOC_EOBJ_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_SE_01,LOC_SE_02,LOC_ACTION_01,LOC_ACTION_02,LOC_ACTION_03,LOC_BGM_01,LOC_MARKER_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68155,雪花的挑戰,ClsBsm700_02619,ACTOR0,ACTOR1,ACTOR2,RITEM0,RITEM1,ACTOR3,ACTOR4,BIND_ACTOR_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,NCUT_EVENT_CLSBSM700_01,LOC_ACTION_01,LOC_ACTION_02,LOC_ACTION_03,LOC_SE_01,LOC_SE_02,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68156,無能的園藝工,ClsHrv601_02620,ACTOR0,ACTOR1,QST_CHECK_HEAVNY004,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68157,野生的力量,ClsHrv630_02621,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,RITEM0,BIND_ACTOR_01,LOC_EOBJ_01,LOC_ACTOR_01,LOC_ACTION_01,INVIS_ACTOR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68158,尋找女王,ClsHrv650_02622,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,RITEM0,BIND_ACTOR_01,LOC_EOBJ_01,LOC_ACTOR_01,QST_CHECK_HEAVNY004,LOC_ACTOR_02,LOC_ACTION_01,LOC_ACTION_02,QST_CHECK_STMBDA314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68159,白色的災難,ClsHrv680_02623,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENTACTION0,EVENTACTION1,ITEM0,ITEM1,ACTOR3,RITEM0,ITEM2,LOC_ACTOR_01,LOC_ACTOR_02,QST_CHECK_CLSMIN601,LOC_ACTOR_03,BIND_ACTOR_01,EVENT_ACTION_TALK_BEAST,EVENT_ACTION_ATAMASAGE,LOC_ACTION_01,LOC_ACTION_02,LOC_SE_01,LOC_SE_02,BIND_ACTOR_02,,,,,,,,,,,,,,,,,,,,,,,,,,,
68160,她和她的菜園,ClsHrv700_02624,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,RITEM0,QST_CHECK_STMBDA706,QST_CHECK_STMBDA608,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,BIND_ACTOR_01,NCUT_EVENT_CLSHRV700_01,LOC_ACTION_01,LOC_ACTION_02,INVIS_ACTOR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68161,甦醒的使者,JobSmn601_02625,ACTOR0,ACTOR1,ITEM0,ACTOR2,ACTOR3,ENEMY0,ACTOR4,EOBJECT0,ACTOR5,ACTOR6,LOC_ACTOR_00,BIND_ACTOR_00,BIND_ACTOR_01,LOC_VFX_00,LOC_IDLE00,LOC_ACTOR_01,LOC_BGM01,LOC_MOTION_00,LOC_IDLE01,LOC_MOTION_01,LOC_BOOK_JOY,LOC_BGM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68162,小原的試煉,JobSmn630_02626,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ENEMY0,ENEMY1,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,EOBJECT0,ENEMY2,EOBJECT1,ENEMY3,LOC_ACTOR_00,LOC_ACTOR_01,BIND_ACTOR_00,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,BIND_ACTOR_05,BIND_ACTOR_06,BIND_ACTOR_07,BIND_ACTOR_08,LOC_MOTION_00,LOC_MOTION_01,LOC_MOTION_02,BIND_ACTOR_09,LOC_BOOK_JOY,,,,,,,,,,,,,
68163,隱形的威脅,JobSmn650_02627,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,TERRITORYTYPE0,QUESTBATTLE0,EOBJECT0,TERRITORYTYPE1,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,BIND_ACTOR_00,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,LOC_ACTOR_00,NCUT_01,LOC_BOOK_JOY,BIND_ACTOR_04,SE_EVENT_LINKSHELL,BIND_ACTOR_05,,,,,,,,,,,,,,,,,,,,,,,,,,
68164,亞拉戈的記錄,JobSmn680_02628,ACTOR0,ACTOR1,ACTOR2,ITEM0,ACTOR3,ACTOR4,ACTOR5,ACTOR6,EOBJECT0,ACTOR7,ACTOR8,ACTOR9,ACTOR10,EOBJECT1,LOC_ACTOR_00,LOC_ACTOR_01,BIND_ACTOR_00,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,LOC_BOOK_JOY,BIND_ACTOR_05,LOC_BGM1,LOC_EOBJ1,LOC_IDLE0,LOC_ITEM_01,LOC_BGM0,LOC_POS_ACTOR0,LOC_ACTOR_02,,,,,,,,,,,,,,,,,,,,
68165,召喚師的使命,JobSmn700_02629,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,EOBJECT0,EOBJECT1,EOBJECT2,ACTOR7,TERRITORYTYPE0,QUESTBATTLE0,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,EOBJECT3,EOBJECT4,ACTOR13,LOC_ACTOR_00,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,BIND_ACTOR_00,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,BIND_ACTOR_05,LOC_BOOK_JOY,LOC_SUM_HUMAN_DEPOP,WS_GET_ACTION,WS_GET_LOG,WS_GET_SKILL,JOBSTONE_MODEL,WS_GET_VFX1,NCUT_01,LOC_EOBJ_01,LOC_VFX_01,LOC_ACTOR_07,
68166,風馳太陽神草原,StmBda324_02630,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,TERRITORYTYPE0,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,BIND_ACTOR_0,BIND_ACTOR_1,BIND_ACTOR_2,BIND_ACTOR_3,BIND_ACTOR_4,BIND_ACTOR_5,CUT_SCENE_N_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68167,白銀鄉之夢,StmBdy101_02631,ACTOR0,ACTOR1,TERRITORYTYPE0,ACTOR2,NCUT_EVENT_HOUEST1H110_1,UNLOCK_IMAGE_HOUSING_SHIROGANE,LOG_HOUSINGAREA_WARP_UNLOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68168,紫水宮的異變,StmBdy001_02632,ACTOR0,ACTOR1,ACTOR2,INSTANCEDUNGEON0,ACTOR3,POPRANGE0,UNLOCK_IMAGE_DUNGEON,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,LOC_ACTION3,LOC_ACTION4,LOC_ACTOR0,BIND_ACTOR0,UNLOCK_ADD_NEW_CONTENT_TO_CF,LOC_ACTION5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68169,星導寺修行,StmBdy002_02633,ACTOR0,ACTOR1,INSTANCEDUNGEON0,ACTOR2,ACTOR3,SCREENIMAGE0,BIND_ACTOR0,QST_CHECK0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68170,惡黨孤城黃金閣,StmBdy003_02634,ACTOR0,ACTOR1,INSTANCEDUNGEON0,ACTOR2,SCREENIMAGE0,LCUT_ACTOR0,LCUT_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68171,為了將來,StmBdz001_02635,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68172,給菜餚調味,StmBdz002_02636,ACTOR0,ACTOR1,ITEM0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EOBJECT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68173,新兵召集令,StmBdz003_02637,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,QST_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68174,信仰之證,StmBdz004_02638,ACTOR0,EOBJECT0,EVENTACTION0,ITEM0,ACTOR1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68175,暴走的魔導兵器,StmBdz005_02639,ACTOR0,ACTOR1,MOUNT0,EVENTRANGE0,ENEMY0,ENEMY1,EOBJECT0,EVENTRANGE1,ENEMY2,ENEMY3,ENEMY4,EOBJECT1,QUEST_SELF,LOGMSG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68176,追擊巨型魔界花,StmBdz006_02640,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EOBJECT0,EVENTACTION0,ACTOR6,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EVENTRANGE0,ENEMY0,ACTOR7,EOBJECT5,LOC_POS_ACTOR0,LOC_POS_ACTOR1,LOC_ACTOR0,QST_IDLE0,QST_IDLE1,QST_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68177,尚未咬合的齒輪,StmBdz007_02641,ACTOR0,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,EOBJECT0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68178,洞穴前方等待著的是,StmBdz008_02642,ACTOR0,ACTOR1,ITEM0,ACTOR2,EOBJECT0,EVENTRANGE0,EVENTRANGE1,EVENTRANGE2,EVENTRANGE3,EVENTRANGE4,ENEMY0,ENEMY1,ENEMY2,EVENTRANGE5,EOBJECT1,LOC_VFX0,LOC_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68179,戰火的痕跡,StmBdz009_02643,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,ITEM0,EOBJECT3,EVENTACTION1,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68180,同盟軍的廚房密事,StmBdz010_02644,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ENEMY0,ITEM0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68181,鑿石秘訣,StmBdz011_02645,ACTOR0,ENEMY0,ITEM0,QST_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68182,田地必需品,StmBdz012_02646,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EVENTACTION1,EOBJECT2,EOBJECT3,ITEM0,ACTOR1,EOBJECT4,EOBJECT5,EOBJECT6,EOBJECT7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68183,家中裂縫,StmBdz013_02647,ACTOR0,ENEMY0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68184,為了食物,StmBdz014_02648,ACTOR0,EVENTRANGE0,ENEMY0,ACTOR1,EOBJECT0,EVENTACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68185,貪婪的山賊,StmBdz015_02649,ACTOR0,EVENTRANGE0,EVENTACTION0,ACTOR1,EVENTACTION1,ENEMY0,ENEMY1,ENEMY2,EOBJECT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68186,飛蟲亂舞,StmBdz016_02650,ACTOR0,ACTOR1,ITEM0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68187,天生的現場促銷員,StmBdz101_02651,ACTOR0,ACTOR1,ACTOR2,ACTOR3,EOBJECT0,EOBJECT1,LOC_ACTOR0,LOC_ACTOR1,SNP_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68188,為子不知母,StmBdz102_02652,ACTOR0,ITEM0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68189,鑿石匠的牽掛,StmBdz103_02653,ACTOR0,ITEM0,EOBJECT0,ENEMY0,EOBJECT1,EOBJECT2,ACTOR1,ACTOR2,ACTOR3,ACTOR4,QST_ACTOR0,QST_ACTOR1,QST_ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68190,石頭的時代,StmBdz104_02654,ACTOR0,EOBJECT0,EVENTACTION0,ITEM0,ACTOR1,ITEM1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68191,奪回採石場,StmBdz105_02655,ACTOR0,ACTOR1,ACTOR2,ENEMY0,ITEM0,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68192,堅如磐石,StmBdz106_02656,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,LOC_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68193,採石歌,StmBdz107_02657,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ENEMY0,BNPCNAME0,EVENTACTION1,ENEMY1,ACTOR2,EVENTRANGE0,EMOTE0,EOBJECT1,ACTOR3,ACTOR4,QST_COMP0,LOC_POS0,LOC_ACTOR0,BIND_ACTOR0,LOC_SE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68194,祖傳之石,StmBdz108_02658,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENTACTION0,ENEMY0,BNPCNAME0,EVENTACTION1,ENEMY1,ENEMY2,EOBJECT1,EOBJECT2,ACTOR3,QST_COMP0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_EOBJ0,BIND_ACTOR0,LOC_POS0,LOC_SE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68195,向冒險者學習,StmBdz109_02659,ACTOR0,ENEMY0,ACTOR1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68196,流星尾,StmBdz110_02660,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,ITEM0,EOBJECT3,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68197,隱蔽的真相,StmBdz111_02661,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ENEMY0,BNPCNAME0,ENEMY1,BNPCNAME1,ACTOR7,ACTOR8,ACTOR9,EVENTACTION0,BIND_ACTOR0,BIND_ACTOR1,QST_COMP0,LOC_MOTION0,LOC_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68198,失憶的男人,StmBdz112_02662,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EVENTACTION1,EOBJECT2,EOBJECT3,EVENTACTION2,ACTOR1,ACTOR2,ACTOR3,LOC_ACTOR0,LOC_ACTOR1,BIND_ACTOR0,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68199,尋找真相,StmBdz113_02663,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,BIND_ACTOR0,LOC_MOTION0,LOC_SE0,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68200,十惡不赦,StmBdz114_02664,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ACTOR2,ACTOR3,ACTOR4,EOBJECT1,EVENTACTION1,EOBJECT2,EOBJECT3,EVENTACTION2,ACTOR5,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,EVENT_PICTURE0,LOC_ACTOR3,LOC_ACTOR4,LOC_ACTOR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68201,工匠精神,StmBdz115_02665,ACTOR0,ACTOR1,ACTOR2,ITEM0,ACTOR3,QST_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68202,最棒的溫泉,StmBdz116_02666,ACTOR0,ACTOR1,ITEM0,EOBJECT0,EOBJECT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68203,不滿給你看,StmBdz117_02667,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68204,少女眼中的景色,StmBdz118_02668,ACTOR0,ITEM0,ITEM1,EVENTRANGE0,EVENTRANGE1,ACTOR1,LOC_POS_CAMERA0,LOC_POS_CAMERA1,QST_PIC0,QST_PIC1,LOC_POS_ACTOR0,LOC_POS_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68205,海貓茶屋,StmBdz119_02669,ACTOR0,ACTOR1,ACTOR2,ITEM0,QST_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68206,小熊貓在哪裡,StmBdz120_02670,ACTOR0,ACTOR1,ACTOR2,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68207,運貨人的不治之症,StmBdz121_02671,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68208,望海泉的溫泉水,StmBdz122_02672,ACTOR0,EOBJECT0,EOBJECT1,EOBJECT2,EVENTACTION0,STATUS0,CARRY0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68209,暗中聯絡,StmBdz201_02673,ACTOR0,ACTOR1,ACTOR2,ENEMY0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68210,絕不退休,StmBdz202_02674,ACTOR0,ENEMY0,ITEM0,QST_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68211,鬼咳嗽,StmBdz203_02675,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EVENTACTION1,EOBJECT3,EOBJECT4,EOBJECT5,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
