key,0,1
100299,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100300,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100301,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100302,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100303,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100304,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100305,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100306,坯料加工,大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100307,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100308,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100309,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100310,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100311,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100312,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100313,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100314,高速製作III,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20
100315,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100316,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100317,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100318,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100319,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100320,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100321,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100322,集中製作,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%
100323,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100324,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100325,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100326,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100327,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100328,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100329,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100330,精密製作,消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100331,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100332,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100333,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100334,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100335,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100336,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100337,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100338,元素之印記,消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%
100339,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100340,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100341,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100342,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100343,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100344,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100345,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100346,比爾格的祝福,<hex:024804F201F403><hex:024904F201F503>只有在內靜的檔數大於1時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜檔數每上升1檔效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（最大300）<hex:02100103>成功率：100%
100347,,
100348,,
100349,,
100350,,
100351,,
100352,,
100353,,
100354,,
100355,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100356,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100357,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100358,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100359,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100360,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100361,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100362,倉促,消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%
100363,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E94509FF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100364,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450AFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100365,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450BFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100366,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450CFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100367,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450DFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100368,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450EFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100369,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450FFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100370,高速製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E94510FF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%
100371,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100372,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100373,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100374,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100375,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100376,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100377,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100378,秘訣,<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力
100379,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100380,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100381,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100382,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100383,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100384,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100385,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100386,堅信,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%
100387,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100388,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100389,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100390,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100391,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100392,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100393,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100394,閑靜,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：100<hex:02100103>成功率：100%
100395,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100396,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100397,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100398,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100399,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100400,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100401,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100402,設計變動,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>
100403,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100404,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450AFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100405,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450BFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100406,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450CFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100407,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450DFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100408,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450EFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100409,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E9450FFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100410,坯料製作,大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103>效率：<hex:020818E4E94510FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20
100411,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100412,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100413,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100414,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100415,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100416,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100417,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
100418,上級加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊中消耗製作力：<hex:0249020103><hex:0248020103>18
